"","participant","sound_label","sound_start","sound_end","word","utterance","F1_20","F1_35","F1_50","F1_65","F1_80","F2_20","F2_35","F2_50","F2_65","F2_80","duration","changeF2","changeF1","trajectory","gender","changeF1norm","changeF2norm","traj_norm","child","meanF1","meanF2","FLEECEF1","FLEECEF2","TRAPF1","TRAPF2","u_F1","u_F2","s_f1","s_f2"
"1","Ali","goat",152.927565013994,153.009872044056,"GROWN","they looked like grown ups to us cos we were like fourteen or (( )) thirteen as well back then",527.14,482.19,545.63,490.55,506.75,1317.52,1313.64,1427.89,1470.3,1461.23,0.0823070300621396,143.71,-20.39,145.149289354099,"M",-247.730965199523,1746.02339425323,1763.51022803903,"teen",510.452,1398.116,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"2","Ali","price",153.972269524297,154.036313242143,"LIKE","they looked like grown ups to us cos we were like fourteen or (( )) thirteen as well back then",708.69,768.76,794.96,797.88,798.03,1435.48,1415.1,1400.25,1389.38,1327.02,0.0640437178455784,-108.46,89.3399999999999,140.517640173752,"M",1394.98459810556,-1693.53066387429,2194.08936427718,"teen",773.664,1393.446,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"3","Ali","goat",212.850412599823,212.943512656763,"DON'T","I'm not involved in it so I don't know",485.78,496.51,472.11,528.37,596.07,1516.1,1479.4,1428.35,1483.87,1418.24,0.0931000569408411,-97.8599999999999,110.29,147.446477407906,"M",1184.63944732152,-1051.12717666954,1583.74207549195,"teen",515.768,1465.192,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"4","Ali","face",224.938311953353,225.022150226757,"HATE","nah I hate rap",485.03,442.11,440.81,425.07,380.12,2213.46,2076.15,2232.33,2219.73,2282.8,0.0838382734046093,69.3400000000001,-104.91,125.754298932482,"M",-1251.33779286815,827.068559312529,1499.96289076211,"teen",434.628,2204.894,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"5","Ali","face",230.419086292051,230.542095761381,"JAMIE","and jamie oliver",539.08,489.66,465.22,572.37,607.7,2087.25,2185.1,2218.59,2270.36,2315.63,0.123009469330412,228.38,68.62,238.466200540035,"M",557.843232504986,1856.6050340934,1938.6003519737,"teen",534.806,2215.386,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"6","Ali","trap",260.335816042195,260.40976822423,"RAPPING","cos boys are passionate in rapping",738.72,725.85,752.24,786.91,762.97,1328.12,1228.48,1288.2,1365.25,1415.37,0.0739521820342475,87.25,24.25,90.5573023008084,"M",327.914597418772,1179.81643813558,1224.53861143504,"teen",753.338,1325.084,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"7","Ali","goat",267.594879128463,267.770334133653,"SO","so",554.48,540.33,493.3,447.07,479.54,1200.38,1161.52,1015.93,1055.41,1045.51,0.175455005190486,-154.87,-74.94,172.048599238704,"M",-427.118051825538,-882.676443637857,980.585301923512,"teen",502.944,1095.75,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"8","Ali","face",287.773624864439,287.893556602128,"AGES","started ages ago when I ((was like)) year eight",410.06,382.11,392.34,383.66,382.78,2139.82,2187.63,2216.42,2201.95,2255.44,0.119931737689512,115.62,-27.28,118.79470863637,"M",-227.462726093609,964.048401427531,990.519364806623,"teen",390.19,2200.252,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"9","Ali","goat",288.281960923904,288.383551344347,"AGO","started ages ago when I ((was like)) year eight",497.92,378.74,457.18,363.71,464.07,1945.61,1931.75,1962.15,1845.02,1990.93,0.10159042044279,45.3200000000002,-33.85,56.5661108792183,"M",-333.200707827195,446.105054024477,556.805559349694,"teen",432.324,1935.092,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"10","Ali","face",289.080645171311,289.211057931109,"EIGHT","started ages ago when I ((was like)) year eight",477.69,502.94,479.53,428.98,436.96,2145.9,2113.65,2235.13,2343.52,2247.27,0.130412759798446,101.37,-40.73,109.246555094428,"M",-312.316065260397,777.30124074261,837.698360676283,"teen",465.22,2217.094,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"11","Ali","face",291.824367827939,291.935336896663,"EIGHT","it started when I was in year eight",420.82,415.96,419.69,491.36,467.57,2174.37,2202.83,2234.23,2406.26,2305.7,0.11096906872416,131.33,46.75,139.402766830504,"M",421.288567503511,1183.48294267885,1256.23084372297,"teen",443.08,2264.678,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"12","Ali","lot",303.729074471894,303.824140947607,"LOT","there was a lot of Alis in my year",637.65,656.39,631.2,616.02,604.39,1065.35,1087.97,1106.1,1069.97,1017.13,0.0950664757130539,-48.2199999999999,-33.26,58.5781187816747,"M",-349.860450285241,-507.224020227129,616.180607751626,"teen",629.13,1069.304,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"13","Ali","foot",309.804567698047,309.865271201814,"FOOTBALLER","there was a footballer Ali",459.64,456.07,456.92,455.13,472.1,877.53,895.44,922.3,909.92,903.07,0.0607035037671153,25.5400000000001,12.46,28.4173045871702,"M",205.259980507911,420.733539500166,468.132855991166,"teen",459.972,901.652,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"14","Ali","goat",320.591501334711,320.873896447468,"SO","so",449.5,497.62,490.07,432.37,445.06,1534.27,1448.89,1423.6,1403.45,1443.86,0.282395112756774,-90.4100000000001,-4.44,90.5189576829076,"M",-15.7226517012147,-320.154265834869,320.540100001204,"teen",462.924,1450.814,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"15","Ali","price",322.983541987996,323.099583960811,"QUIET","so the normal Ali he were the quiet one",767.81,714.33,679.09,610.81,581.07,1511.59,1756.23,1780.75,1883.49,1903.02,0.116041972814344,391.43,-186.74,433.69260138951,"M",-1609.24530556513,3373.17601990661,3737.37700998393,"teen",670.622,1767.016,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"16","Ali","price",324.432136932103,324.506676060901,"GUY","and there was a guy called Al",744.76,799.04,762.92,718.81,703.82,1698.76,1675.29,1685.33,1687.99,1692.14,0.0745391287976531,-6.61999999999989,-40.9399999999999,41.4717735333322,"M",-549.241729282043,-88.8124144564502,556.375882067432,"teen",745.87,1687.902,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"17","Ali","foot",429.074523649836,429.137751742672,"FOOTBALL","football",438.21,436.69,425.43,399.88,424.88,898.2,868.82,905,890.41,837.6,0.0632280928368232,-60.6,-13.33,62.0487622761325,"M",-210.824008789915,-958.434728632324,981.34799726232,"teen",425.018,880.006,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"18","Ali","face",435.229981463485,435.351776158082,"GAME","it's a tag game",473.72,562.46,597.69,673.8,682.36,2088.43,2359.03,2183.17,2313.1,2275.85,0.121794694597384,187.42,208.64,280.458385504873,"M",1713.04670281165,1538.8190809095,2302.71430485525,"teen",598.006,2243.916,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"19","Ali","face",456.06535746374,456.186514739229,"BASICALLY","it's basically like tag",428.06,405.04,361.63,341.49,342.33,2009.32,2059.3,2063.28,2117.65,2079.69,0.12115727548877,70.3700000000001,-85.73,110.912442043262,"M",-707.592669562351,580.815305693488,915.441863444201,"teen",375.71,2065.848,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"20","Ali","face",460.916065296867,461.238688257912,"THEY","they chase them but they can't hide for long",448.93,459.23,465.77,505.39,528.58,2004.35,2018.47,2034.65,2065.56,2035.11,0.322622961044772,30.76,79.65,85.3832542129896,"M",246.882614126608,95.3434929131758,264.653371032512,"teen",481.58,2031.628,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"21","Ali","face",461.555014691323,461.652647907648,"CHASE","they chase them but they can't hide for long",450.12,482.44,430.46,402.89,470.24,2070.37,2107.38,2152.46,2170.64,2158.75,0.0976332163253915,88.3800000000001,20.12,90.6412643336357,"M",206.077406412016,905.224710670677,928.385520267477,"teen",447.23,2131.92,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"22","Ali","price",462.560325018896,462.641507172157,"HIDE","they chase them but they can't hide for long",871.19,764.53,695.42,753.8,645.28,1657.04,1630.61,1715.19,1747.79,1729.31,0.0811821532608406,72.27,-225.91,237.188281751017,"M",-2782.75447159112,890.220289769777,2921.68010115381,"teen",746.044,1695.988,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"23","Ali","price",463.873528798186,463.931635141862,"HIDE","so they can't hide in the same place for a long time",848.32,791.93,759.5,728.53,690.69,1662.76,1638.87,1638.84,1654.28,1694.29,0.0581063436756608,31.53,-157.63,160.752473697919,"M",-2712.78469834313,542.625778968211,2766.52192392642,"teen",763.794,1657.808,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"24","Ali","face",464.273935088054,464.342592883307,"SAME","so they can't hide in the same place for a long time",724.3,552.16,645.33,639.51,602.21,2319.86,2212.01,2221.45,2397.93,2094.07,0.0686577952532161,-225.79,-122.09,256.68481100369,"M",-1778.23944899077,-3288.62875901078,3738.61132675486,"teen",632.702,2249.064,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"25","Ali","goat",466.865454375843,466.942612293144,"SHOW","they have to show their faces quite often",421.58,483.54,482.93,459.1,523.23,1985.22,1875,1903.2,1874.38,1839.99,0.0771579173010082,-145.23,101.65,177.269499350565,"M",1317.42799126425,-1882.24365146391,2297.48942884243,"teen",474.076,1895.558,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"26","Ali","face",467.211947845805,467.306233560091,"FACES","they have to show their faces quite often",410.27,447.86,405.93,418.19,407.77,2021.61,1938.13,2079.7,2169.75,2138.64,0.0942857142857179,117.03,-2.5,117.056699509255,"M",-26.5151515151505,1241.22727272723,1241.51044934054,"teen",418.004,2069.566,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"27","Ali","face",598.105696196081,598.210520622663,"CAME","and I -- I came out with my dad's sliders",490.05,465.29,468.88,525.77,549.25,1914.57,1945.72,1974.28,2018.57,1864.31,0.104824426582013,-50.26,59.2,77.6576306617708,"M",564.753864440964,-479.4683991014,740.835253708854,"teen",499.848,1943.49,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"28","Ali","trap",598.799316027337,598.920933312719,"DAD'S","and I -- I came out with my dad's sliders",700.24,746.76,782.87,776.53,722.11,1487.46,1454.41,1399.72,1406.7,1521.03,0.121617285382172,33.5699999999999,21.87,40.0654689227519,"M",179.826411445342,276.029841436676,329.438934579485,"teen",745.702,1453.864,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"29","Ali","price",599.154664596888,599.280210818627,"SLIDERS","and I -- I came out with my dad's sliders",799.3,817.66,859.41,816.11,694.47,1563.29,1539.17,1605.08,1580.27,1679.35,0.125546221739341,116.06,-104.83,156.394541145143,"M",-834.991276899181,924.44040443498,1245.71284566292,"teen",797.39,1593.432,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"30","Ali","price",601.5725608333,601.653295012605,"MY","so it was my dad's sliders I came out with",707.92,926.95,812.31,778.8,722.04,1353.57,1535.12,1444.57,1445.83,1486.71,0.0807341793043861,133.14,14.12,133.886646085411,"M",174.894946869583,1649.11566757906,1658.36387065543,"teen",789.604,1453.16,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"31","Ali","trap",601.76217722231,601.871257472686,"DAD'S","so it was my dad's sliders I came out with",665.09,737.33,752.38,717.11,672.12,1271.42,1311.88,1308.53,1200.91,1215.57,0.109080250375882,-55.8500000000001,7.02999999999997,56.2907043835838,"M",64.4479635477104,-512.008359052582,516.048543981247,"teen",708.806,1261.662,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"32","Ali","price",602.111259348937,602.209173185941,"SLIDERS","so it was my dad's sliders I came out with",757.51,772.68,762.03,726.96,689.78,1452.36,1482.26,1515.94,1546.78,1611.36,0.0979138370037163,159,-67.73,172.824630478413,"M",-691.730628403719,1623.87671513644,1765.06851091796,"teen",741.792,1521.74,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"33","Ali","goat",632.266298065325,632.373483853311,"NO","no",483.12,498.99,475.68,460,429.68,1318.74,1304.75,1228.59,1154.73,1127.58,0.107185787985941,-191.16,-53.44,198.489242025859,"M",-498.573560955763,-1783.44539506556,1851.82425539376,"teen",469.494,1226.878,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"34","Ali","face",743.537618542966,743.679920727098,"SAME","yeah it's the same but it's a bit different some words are different",533.56,531.09,568.13,645.19,679.97,1906.69,2019.1,2168.145,2216.81,2293.32,0.142302184132291,386.63,146.41,413.423082326084,"M",1028.86685044757,2716.96462255681,2905.24762389976,"teen",591.588,2120.813,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"35","Ali","face",751.564708675974,751.651285356248,"THEY","they speak",519.16,471.39,513.33,453.78,465.03,1878.13,1898.65,1935.06,1961.59,1950.61,0.0865766802739927,72.4799999999998,-54.13,90.4621871281033,"M",-625.226098167458,837.176936914414,1044.87936984664,"teen",484.538,1924.808,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"36","Ali","face",752.665917146346,752.7564090451,"THEY","they speak Som- +Somali -- uh yeah",395.09,451.97,436,417.69,395.37,2028.86,2101.71,2130.47,2078.83,2051.35,0.0904918987537258,22.49,0.28000000000003,22.4917429293508,"M",3.09419963395896,248.530534884749,248.549795496746,"teen",419.224,2078.244,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"37","Ali","face",822.390406322073,822.519673756827,"SAFER","it's a safer version of Somalia technically",435.48,478.23,430.04,412.43,407.99,1955.01,1982.69,1850.85,1803.82,1966.46,0.129267434753729,11.45,-27.49,29.7792310176069,"M",-212.659901949567,88.5760595606598,230.369165090497,"teen",432.834,1911.766,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"38","Ali","trap",879.408232481165,879.534192602775,"DAD","my dad was but not my mum",611.76,715.06,754.72,773.76,691.67,1615.89,1610.57,1559.72,1476.15,1525.54,0.12596012161066,-90.3500000000001,79.91,120.618118871088,"M",634.407135990231,-717.290511033881,957.589730215695,"teen",709.394,1557.574,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
"39","Ali","price",887.512805023019,887.627899668694,"LIKE","I ((feel)) like nineteen ninety something I don't know",755.34,807.61,761.75,778.28,711.25,1649.61,1616.32,1649.6,1668.51,1684.25,0.115094645674844,34.6400000000001,-44.09,56.0701141429194,"M",-383.076030526733,300.969691482106,487.165270062381,"teen",762.846,1653.658,375.186,2127.9952,705.946,1475.8658,375.186,375.186,485.439333333333,1326.349
